,Country,ObjectId,Industry,Gas Type,Seasonal Adjustment,year,Q1,Q2,Q3,Q4
3709,Asia,346,Other Services Industries,Greenhouse gas,Seasonally Adjusted,2023,110.7032009,114.913453,113.7601972,113.895086
3710,Asia,346,Other Services Industries,Greenhouse gas,Seasonally Adjusted,2024,116.0791435,113.6413931,129.2503554,115.0890779
3711,Asia,346,Other Services Industries,Greenhouse gas,Seasonally Adjusted,2025,113.3994666,,,
3712,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2010,6.179894103,2.940391876,2.423300792,4.801902636
3713,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2011,6.26346563,2.675038271,2.350115236,4.480044878
3714,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2012,5.896884147,2.496289493,2.316788232,4.755640649
3715,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2013,5.529251274,2.654536183,2.298903245,4.699739414
3716,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2014,5.575955591,2.541455348,2.316375275,4.683652726
3717,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2015,5.486555035,2.568352209,2.205637705,4.488874204
3718,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2016,5.477055616,2.382361009,2.161447242,4.359252801
3719,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2017,5.309338446,2.393687887,2.166465145,4.337858996
3720,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2018,5.053682551,2.347462979,2.1318658,4.047553229
3721,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2019,4.778577442,2.31046331,2.068707998,3.869900547
3722,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2020,4.512979005,2.27637526,2.031445276,3.981414586
3723,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2021,4.446200234,2.215508719,1.964475278,3.719061459
3724,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2022,4.306294901,2.171300331,1.961688787,3.66114745
3725,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2023,4.264451017,2.197753995,1.970483832,3.809255226
3726,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2024,4.627041729,2.12302879,1.983096915,3.70949081
3727,Asia,347,Other Services Industries,Methane,Not Seasonally Adjusted,2025,4.591595411,,,
3728,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2010,3.995050352,4.465064915,4.019178782,3.866195358
3729,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2011,3.951549374,3.717875922,4.336451575,3.762787143
3730,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2012,4.073239431,3.357315796,3.961953961,4.073093333
3731,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2013,3.757498002,3.91291603,3.71173087,3.800285214
3732,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2014,3.784053239,3.535325677,3.950747867,3.847312158
3733,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2015,3.60644723,3.871123316,3.700088117,3.571760491
3734,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2016,3.750238921,3.455279308,3.477171905,3.697426533
3735,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2017,3.679231286,3.464331391,3.583375582,3.480412217
3736,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2018,3.427294182,3.237827994,3.626056924,3.289385458
3737,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2019,3.328006232,3.279791386,3.251298662,3.168553018
3738,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2020,3.141741911,3.244150785,3.242958334,3.173363097
3739,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2021,3.108399508,3.180586789,2.973683353,3.082576039
3740,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2022,3.045321983,3.003665307,3.028051037,3.023393143
3741,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2023,2.995486552,3.195675623,2.931021804,3.119760091
3742,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2024,3.141324394,2.83331675,3.125613365,3.06701742
3743,Asia,348,Other Services Industries,Methane,Seasonally Adjusted,2025,3.112849774,,,
3744,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2010,0.908640526,0.91680697,0.907330806,0.891509744
3745,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2011,0.954442216,0.944946515,0.921588749,0.898947038
3746,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2012,0.980938004,0.966853396,0.938492714,0.915260667
3747,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2013,0.984285693,0.96177665,0.945981888,0.93788562
3748,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2014,1.033226384,1.017151223,0.986718095,0.947381352
3749,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2015,0.990002472,0.945210018,0.909688169,0.884402665
3750,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2016,0.940403729,0.917034162,0.885768041,0.870730192
3751,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2017,0.939362074,0.929253061,0.914985301,0.894138208
3752,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2018,0.952253327,0.92062456,0.894614173,0.87133633
3753,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2019,0.91971836,0.88292132,0.863602835,0.856634119
3754,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2020,0.828943649,0.853028485,0.888477144,0.883916781
3755,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2021,0.940105584,0.915147444,0.890070273,0.88315699
3756,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2022,0.944049092,0.900630146,0.89402879,0.88198197
3757,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2023,0.96845232,0.937122632,0.929129156,0.918348885
3758,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2024,1.002010344,0.964009187,0.954701142,0.95737668
3759,Asia,349,Other Services Industries,Nitrous oxide,Not Seasonally Adjusted,2025,1.070803034,,,
3760,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2010,0.875916818,0.9011693,0.918894393,0.928307534
3761,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2011,0.920703766,0.929987839,0.93355277,0.935680143
3762,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2012,0.946743057,0.952503207,0.951278952,0.951019566
3763,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2013,0.949775763,0.948380144,0.959107715,0.972666228
3764,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2014,0.998139457,1.005281223,1.000060108,0.980996265
3765,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2015,0.956444785,0.934071307,0.922973767,0.915813465
3766,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2016,0.908578419,0.905971292,0.899241014,0.900145399
3767,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2017,0.907483029,0.921653649,0.926467796,0.922134169
3768,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2018,0.920117492,0.91461882,0.906919621,0.897172457
3769,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2019,0.885731607,0.880401229,0.876461149,0.880282649
3770,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2020,0.793210101,0.853044751,0.900689832,0.907421375
3771,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2021,0.901926277,0.91580629,0.901871319,0.908876406
3772,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2022,0.902093391,0.900496505,0.906530715,0.911569387
3773,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2023,0.923600059,0.934813226,0.942889192,0.951750515
3774,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2024,0.955034815,0.959413884,0.970141297,0.993085744
3775,Asia,350,Other Services Industries,Nitrous oxide,Seasonally Adjusted,2025,1.023726162,,,
3776,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2010,382.7686197,365.7620191,368.4907712,409.3221577
3777,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2011,421.9103651,378.8424966,379.6977475,417.8189198
3778,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2012,434.3313134,413.92624,393.9858242,439.6208825
3779,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2013,443.3166124,426.5463747,410.5777166,448.5701029
3780,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2014,447.4298601,426.8256031,423.5717364,464.2231173
3781,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2015,469.3279592,437.000333,439.4458303,468.4893753
3782,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2016,477.3251803,431.3682665,457.0105111,492.2487902
3783,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2017,500.676064,448.4884497,475.5634759,494.5803073
3784,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2018,508.7276073,454.6469468,477.9876119,499.5718045
3785,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2019,498.8534986,450.4128821,483.3341628,511.3211913
3786,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2020,466.366525,418.5722865,459.7083142,506.4292968
3787,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2021,504.093951,445.8487134,460.4873171,488.8547824
3788,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2022,504.8749022,429.9022726,508.9801803,512.1662951
3789,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2023,514.675143,464.6914296,520.4611056,533.2642873
3790,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2024,549.0185562,467.9580788,541.022637,545.2280111
3791,Asia,351,Total Households,Carbon dioxide,Not Seasonally Adjusted,2025,523.0366965,,,
3792,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2010,358.8491343,382.8916967,392.0198781,392.5828587
3793,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2011,399.2128316,396.9462138,400.1474238,401.9630597
3794,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2012,414.4342948,429.3704689,414.320758,423.7387385
3795,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2013,424.3538005,444.2770127,428.6876831,431.6923102
3796,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2014,427.134166,447.7234949,439.7335673,447.4590887
3797,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2015,449.4979864,459.3423284,454.8428368,450.5803461
3798,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2016,457.6037885,457.6017059,469.5507988,473.1964549
3799,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2017,478.3784331,479.0221826,486.0027953,475.9048859
3800,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2018,487.8591069,486.9282568,486.0423203,480.1042866
3801,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2019,478.2821196,484.3293218,490.6648513,490.6454421
3802,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2020,445.6421939,452.4026682,467.9371432,485.0944174
3803,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2021,484.1257657,481.6761552,462.1041758,471.3786672
3804,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2022,487.0104812,466.2494101,507.2652814,495.3984774
3805,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2023,497.0689039,507.1634087,512.8837969,515.9758561
3806,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2024,534.5618231,512.2015694,530.4769176,523.4574495
3807,Asia,352,Total Households,Carbon dioxide,Seasonally Adjusted,2025,513.1432884,,,
3808,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2010,0.85622384,1.498474364,1.96438276,2.183337259
3809,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2011,2.256860982,2.051227809,2.017568615,2.078024183
3810,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2012,2.3111929,2.498759476,2.670485045,2.736251625
3811,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2013,2.864928148,3.112839684,3.175446451,3.188480943
3812,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2014,3.352823412,3.728363036,3.759699216,3.741649697
3813,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2015,3.9388405,4.295719052,4.323254204,4.249275847
3814,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2016,4.404644552,4.860193886,4.957626131,4.819001058
3815,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2017,5.09905336,5.620442879,5.678684889,5.479315875
3816,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2018,5.680840967,6.278755803,6.361275162,6.1276224
3817,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2019,6.273340894,7.014445962,6.921731862,6.77239197
3818,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2020,6.82642621,7.659607304,7.568081669,7.393463785
3819,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2021,7.565692897,8.279256955,8.218816484,8.026712462
3820,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2022,8.160078729,8.93104842,8.872364398,8.551902218
3821,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2023,8.722895125,9.416338742,9.578239084,9.219659992
3822,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2024,9.31715633,10.08829651,10.2091284,9.701871324
3823,Asia,353,Total Households,Fluorinated gases,Not Seasonally Adjusted,2025,9.970518155,,,
3824,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2010,0.94690386,1.449713929,1.866349032,2.239451403
3825,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2011,2.337635345,2.000037061,1.927794369,2.138214814
3826,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2012,2.383479284,2.440138942,2.589182388,2.803888432
3827,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2013,2.935599971,3.038191325,3.094018079,3.273885851
3828,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2014,3.432514014,3.588148359,3.70840041,3.853472578
3829,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2015,4.037323941,4.132921234,4.245096272,4.391748155
3830,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2016,4.527072808,4.673120395,4.848631087,4.992641337
3831,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2017,5.250995298,5.400604619,5.551105407,5.674791679
3832,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2018,5.863762413,6.021368829,6.226446914,6.336916176
3833,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2019,6.484405187,6.718896814,6.792511487,6.9860972
3834,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2020,7.060443274,7.33600592,7.43559877,7.615531004
3835,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2021,7.815833451,7.946281818,8.067903987,8.260459541
3836,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2022,8.43049415,8.591531025,8.686748204,8.806620388
3837,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2023,8.963980152,9.116042199,9.359152337,9.497958254
3838,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2024,9.571372302,9.775699491,9.971533115,10.00365268
3839,Asia,354,Total Households,Fluorinated gases,Seasonally Adjusted,2025,10.22518536,,,
3840,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2010,439.4361565,399.5096756,398.7437787,458.1459497
3841,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2011,482.1651599,411.4848228,409.7750148,464.6123233
3842,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2012,492.5602,446.2833739,424.9442138,489.4350734
3843,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2013,499.1222939,460.3505784,441.2913119,498.2687243
3844,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2014,504.1012693,460.5353503,455.6901724,514.8330421
3845,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2015,525.8904161,470.9189352,470.5054055,517.7928014
3846,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2016,534.8910548,464.7175386,488.524024,540.780288
3847,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2017,557.4736744,483.3610701,508.5522502,544.4767377
3848,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2018,564.7694879,489.7675558,511.3849937,548.4304802
3849,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2019,553.8751675,486.5630096,517.0890083,560.0735435
3850,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2020,519.9047891,453.7924822,493.925072,556.6229646
3851,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2021,558.5077618,482.3704285,495.0126307,538.2511321
3852,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2022,559.7118101,467.4951317,544.882476,561.3262761
3853,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2023,570.3141038,503.343655,557.6807462,585.5421086
3854,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2024,609.863624,508.3672254,580.4138815,598.2666197
3855,Asia,355,Total Households,Greenhouse gas,Not Seasonally Adjusted,2025,585.6894832,,,
3856,Asia,356,Total Households,Greenhouse gas,Seasonally Adjusted,2010,399.11985,428.0392024,434.4170325,434.2594756
3857,Asia,356,Total Households,Greenhouse gas,Seasonally Adjusted,2011,441.914904,437.5668777,445.2429525,443.3125867
3858,Asia,356,Total Households,Greenhouse gas,Seasonally Adjusted,2012,458.6432974,468.4059212,457.8582105,468.315432
3859,Asia,356,Total Households,Greenhouse gas,Seasonally Adjusted,2013,466.5589198,487.7758888,470.1672707,474.5308291
3860,Asia,356,Total Households,Greenhouse gas,Seasonally Adjusted,2014,469.9918946,489.140208,484.4409209,491.5868107
